index,depth,file,result,hash,total_meas,measurements,img_width,img_height,n_two_qubit_gates,n_one_qubit_gates,amount_gates,file_size_bytes,n_barriers
7881,10,./data/images/7881.png,"[0.033, 0.03, 0.488, 0.449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",007487a1baa097edc4287975770b78a0,2,"[0, 3]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",18428,0
7882,10,./data/images/7882.png,"[0.04, 0.029, 0.608, 0.323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",399abc941dbbf7a92e1609004fae0ebb,2,"[0, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",18362,0
7883,11,./data/images/7883.png,"[0.007, 0.034, 0.8, 0.159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b3f0501000dd3bd507a32d24e24f74b2,2,"[1, 2]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",18423,0
7884,11,./data/images/7884.png,"[0.064, 0.077, 0.431, 0.428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",27d6fdee31d64578695cfbf7a1128198,2,"[1, 3]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",18374,0
7885,11,./data/images/7885.png,"[0.052, 0.302, 0.549, 0.097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b6baacc648cc1edaa93a2d34362de090,2,"[1, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",18272,0
7886,10,./data/images/7886.png,"[0.012, 0.026, 0.486, 0.476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",57ffca4a49d28d0b301c7d677f1ab473,2,"[2, 3]",630,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",18146,0
7887,10,./data/images/7887.png,"[0.011, 0.02, 0.327, 0.642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5668701a35e1a89eedc2eb4e56cfb147,2,"[2, 4]",630,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",18084,0
7888,10,./data/images/7888.png,"[0.329, 0.18, 0.305, 0.186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",811141698006a5363a45d37719958a20,2,"[3, 4]",630,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",17990,0
7889,11,./data/images/7889.png,"[0.001, 0.003, 0.133, 0.038, 0.015, 0.027, 0.783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f5544b60ecb5374cacb84f46f382a626,3,"[0, 1, 2]",727,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19704,0
7890,11,./data/images/7890.png,"[0.003, 0.037, 0.005, 0.03, 0.074, 0.074, 0.402, 0.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",78542c29ec4b6d21d256e252b5049087,3,"[0, 1, 3]",727,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19706,0
7891,11,./data/images/7891.png,"[0.023, 0.003, 0.005, 0.032, 0.085, 0.045, 0.326, 0.481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0bd5727887f5319c3d74341e27a2c848,3,"[0, 1, 4]",727,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19663,0
7892,10,./data/images/7892.png,"[0.003, 0.022, 0.002, 0.027, 0.026, 0.013, 0.447, 0.46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ff152d53da5390a7cd1b4faed927d49d,3,"[0, 2, 3]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19581,0
7893,10,./data/images/7893.png,"[0.001, 0.017, 0.018, 0.571, 0.325, 0.034, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",cd5fa36c2e2e12a441fd062ec0e56de1,3,"[0, 2, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19552,0
7894,10,./data/images/7894.png,"[0.011, 0.02, 0.023, 0.015, 0.16, 0.287, 0.325, 0.159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",efb76a16ebc0f7fafeb187938fcdad33,3,"[0, 3, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19543,0
7895,11,./data/images/7895.png,"[0.002, 0.003, 0.01, 0.019, 0.394, 0.433, 0.062, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",29d40d19b23cf02ff39e93c03e0e7119,3,"[1, 2, 3]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19580,0
7896,11,./data/images/7896.png,"[0.011, 0.006, 0.004, 0.301, 0.017, 0.519, 0.051, 0.091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c6de9d8963e1d3ce9fc5943989c60f35,3,"[1, 2, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19545,0
7897,11,./data/images/7897.png,"[0.023, 0.155, 0.032, 0.045, 0.054, 0.154, 0.286, 0.251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",91be0d42908bfc653431643464b76f13,3,"[1, 3, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19498,0
7898,10,./data/images/7898.png,"[0.009, 0.008, 0.01, 0.016, 0.29, 0.17, 0.165, 0.332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42645ff4150fd8a8dfc7dc2e3aabf840,3,"[2, 3, 4]",630,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",19279,0
7899,11,./data/images/7899.png,"[0.002, 0.03, 0.023, 0.026, 0.012, 0.059, 0.005, 0.376, 0.002, 0.004, 0.082, 0.004, 0.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",369560fa602c0a7504055e050db6e77a,4,"[0, 1, 2, 3]",727,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",20780,0
7900,11,./data/images/7900.png,"[0.038, 0.045, 0.024, 0.001, 0.003, 0.084, 0.004, 0.492, 0.005, 0.013, 0.004, 0.287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",602db5e9c6becb87a6d3b3e32abd3d8f,4,"[0, 1, 2, 4]",727,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",20749,0
7901,11,./data/images/7901.png,"[0.001, 0.061, 0.046, 0.02, 0.245, 0.028, 0.015, 0.006, 0.145, 0.147, 0.247, 0.02, 0.018, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33cb7561b0868349c64296d3305ff14a,4,"[0, 1, 3, 4]",727,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",20741,0
7902,10,./data/images/7902.png,"[0.001, 0.15, 0.01, 0.303, 0.269, 0.171, 0.019, 0.005, 0.025, 0.001, 0.016, 0.005, 0.011, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c82dbff29036fadcc9bf31b079ecff1a,4,"[0, 2, 3, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",20624,0
7903,11,./data/images/7903.png,"[0.001, 0.002, 0.002, 0.024, 0.245, 0.008, 0.033, 0.041, 0.052, 0.157, 0.154, 0.01, 0.255, 0.004, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26fa17efcbbb0748773655b453e6d61d,4,"[1, 2, 3, 4]",678,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",20629,0
7904,11,./data/images/7904.png,"[0.001, 0.001, 0.002, 0.002, 0.001, 0.001, 0.002, 0.001, 0.047, 0.013, 0.019, 0.036, 0.238, 0.136, 0.012, 0.006, 0.01, 0.148, 0.028, 0.004, 0.254, 0.01, 0.02, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6df56989ed330a930154d1121af89295,5,"[0, 1, 2, 3, 4]",727,339,2,28,"{""h"": 9, ""ry"": 8, ""z"": 7, ""cz"": 1, ""x"": 4, ""swap"": 1}",21848,0
7471,21,./data/images/7471.png,"[0.499, 0.501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",188d0aa18e53d134996f60a58f07b7b2,1,[0],1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",25884,0
7472,20,./data/images/7472.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",397b6ac88691632c15ed42a9fc1531ef,1,[1],1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",25828,0
7473,20,./data/images/7473.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2aed7704f9bb0d4be46e12b7e723a8da,1,[2],1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",25905,0
7474,20,./data/images/7474.png,"[0.465, 0.535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",81dbdcacaa664b23c5f03e30b4bda00d,1,[3],1210,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",25541,0
7475,21,./data/images/7475.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4ec36f9cd96798b8a08e8bd8341179b0,1,[4],1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",25516,0
7476,21,./data/images/7476.png,"[0.481, 0.519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",88aaece4718ffbbda73d4f3101e60aa7,2,"[0, 1]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27368,0
7477,21,./data/images/7477.png,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17c8d05a393b73f3b6af2b7ea0e4445e,2,"[0, 2]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27416,0
7478,21,./data/images/7478.png,"[0.232, 0.249, 0.254, 0.265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",02c6fc0bf24c6a811a153ebb2ea21e7a,2,"[0, 3]",1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27185,0
7479,21,./data/images/7479.png,"[0.51, 0.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",70e24309b6c47d63f2d75556f04df76a,2,"[0, 4]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27354,0
7480,20,./data/images/7480.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",711b7f65e542ffb190afacf836c05c94,2,"[1, 2]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",26988,0
7481,20,./data/images/7481.png,"[0.508, 0.492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",bba32afd965d57b3b7278e35ebf2fe47,2,"[1, 3]",1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27142,0
7482,21,./data/images/7482.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2ec09d2d2d3210872ce6122d96fbe0e1,2,"[1, 4]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27299,0
7483,20,./data/images/7483.png,"[0.443, 0.557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6fa29dd4bc16d7d228f051b1119ff334,2,"[2, 3]",1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27207,0
7484,21,./data/images/7484.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",73975bebe60216c817b48baa126c2eb4,2,"[2, 4]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",27214,0
7485,21,./data/images/7485.png,"[0.505, 0.495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4576b949e210763824f7f7da9365c530,2,"[3, 4]",1258,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",26957,0
7486,21,./data/images/7486.png,"[0.517, 0.483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",62d6199d841c43e20c51efcfc65b4a39,3,"[0, 1, 2]",1354,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28767,0
7487,21,./data/images/7487.png,"[0.252, 0.245, 0.249, 0.254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",02a8a653250a8b7c51d979dfc7e3798d,3,"[0, 1, 3]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28675,0
7488,21,./data/images/7488.png,"[0.513, 0.487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",687ee14c6e576e35703c523e224fa284,3,"[0, 1, 4]",1354,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28972,0
7489,21,./data/images/7489.png,"[0.254, 0.245, 0.266, 0.235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5d8f676cbd71929a00735dace90af726,3,"[0, 2, 3]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28739,0
7490,21,./data/images/7490.png,"[0.486, 0.514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",a82117e71658f260ca3a2a3b94dbaa93,3,"[0, 2, 4]",1354,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28913,0
7491,21,./data/images/7491.png,"[0.223, 0.258, 0.253, 0.266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5b714554bd4f06c9022f324959ac7ff7,3,"[0, 3, 4]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28653,0
7492,20,./data/images/7492.png,"[0.47, 0.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",bc8a1f7a915dba972163d1ab5c0ee221,3,"[1, 2, 3]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28321,0
7493,21,./data/images/7493.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",db966c4784c7fd3be8befd78a6fe69dc,3,"[1, 2, 4]",1354,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28570,0
7494,21,./data/images/7494.png,"[0.493, 0.507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1da7ce37c7b6b2ad7b85ae478ff6450c,3,"[1, 3, 4]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28594,0
7495,21,./data/images/7495.png,"[0.454, 0.546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",586eea8a2ffa0e35ec49fb524b590e5c,3,"[2, 3, 4]",1306,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",28522,0
7496,21,./data/images/7496.png,"[0.25, 0.241, 0.26, 0.249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",558f1fc0917cf797cb7c80dd2786b34f,4,"[0, 1, 2, 3]",1354,339,22,10,"{""z"": 1, ""swap"": 13, ""id"": 7, ""cz"": 6, ""cx"": 3, ""h"": 2}",30015,0
